cik_date,GrossProfit,GrossMargin,WorkingCapitalRatio,EarningPerShare,DebtToEquityRatio,PEratio,ReturnOfEquity,EBIDTAratio,EvRatio,EVbyEbidta,ChurnRate,GrowthRate,ProfitMargin,RuleOf40,MarketCap,MagicNumber,wce_label,eps_label,de_label,pe_label,roe_label,growth_rate_label,profitm_label,grossm_label,ro40_label,churnrate_label,EVbyEbidta_label,marketCap_label,magicNum_label,aggregate,predicted_aggregate
1477333_2019,865736136.2643442,0.7097628343119835,8.224217064244245,-0.4966087406179155,0.0816634685872666,-34.352999866197976,-10.302780722736738,-44523000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,3635509269.84,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.14775637
1477333_2020,865736136.2643442,0.7097628343119835,7.992488169928631,-0.4786263445563091,0.1142908650251052,-158.76685615883386,-9.650014187630813,-5713000.0,42770580833.637215,12.670998565637094,0.1279623540083909,12.796235400839098,12.796235400839098,25.5924708016782,18951999619.68,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15420431
1477333_2021,865736136.2643442,0.7097628343119835,6.777869804030288,-0.93734786178288,0.1930830933441819,-140.28943294315602,-17.417658740779597,19450000.0,42770580833.637215,12.670998565637094,1.1806902906928038,118.0690290692804,118.0690290692804,236.1380581385608,36518602000.0,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3076923076923077,0.3079564
1169561_2019,593951000.0,0.8354246459349862,2.007078376937361,0.2939756921591856,0.3675452496714183,220.2222895522388,1.509167063667704,121914000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,2950978680.0,0.1145240415021452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30863124
1169561_2020,553807000.0,0.8254872295549908,1.5634751060708438,0.1941926930516615,0.3357185700024216,208.452745383324,0.9129839913596054,99570000.0,42770580833.637215,12.670998565637094,-0.3332089552238806,-33.320895522388064,-33.320895522388064,-66.64179104477613,1862525280.0,0.076363605285199,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.3081516
1169561_2021,614099000.0,0.8488220691332906,1.6280727327291922,-0.6659352007228605,0.348886364804921,-96.85627059507657,-2.8937220422643835,87110000.0,42770580833.637215,12.670998565637094,-4.46435366536094,-446.435366536094,-446.435366536094,-892.8707330721879,2998089000.0,-0.2643878440014349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.3076184
1401680_2019,427308000.0,0.7411811844453734,1.3927396792903446,0.154526688292539,0.6439710743983231,378.89895038167936,1.3815387634993708,161148000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,3573774900.0,0.0632108032034313,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.2934394
1401680_2020,513902000.0,0.6936035933898039,0.7546175069561681,-0.6158065474735528,0.7157145098189491,-71.51596581861838,-4.787867828885997,195463000.0,42770580833.637215,12.670998565637094,-5.238973706530959,-523.8973706530959,-523.8973706530959,-1047.7947413061918,2859351345.36,-0.2679489327480481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.26635134
1385867_2019,176912000.0,0.679474278515628,1.080876625881217,-0.9184294116019216,0.7077511857230665,-94.68337893091277,-9.778847017508015,36094000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,5257199931.759999,-0.665324609964771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30723816
1385867_2020,250503000.0,0.642778514776031,1.819477727657175,-1.4076158351822443,0.6461589842979096,-114.4843614089748,-11.490914243207822,65791000.0,42770580833.637215,12.670998565637094,0.6359051941502774,63.590519415027735,63.590519415027735,127.18103883005548,10398843515.5,-1.0884079852373765,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6153846153846154,0.46244642
1385867_2021,319942000.0,0.5906879623663557,0.8047530539129747,-2.4757105343663883,0.681823407938389,-125.16406732473892,-11.569211203283524,55148000.0,42770580833.637215,12.670998565637094,0.9829685573366216,98.29685573366214,98.29685573366214,196.59371146732428,22544176314.33,-1.2937952534191473,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5384615384615384,0.5384959
1385867_2022,412053000.0,0.5681225001344292,1.790359677715221,-5.049804131058164,0.3187200647613051,-26.589150096771046,-21.308212093274268,69152000.0,42770580833.637215,12.670998565637094,1.1044043593886197,110.44043593886197,110.44043593886197,220.88087187772396,10078324863.53,-1.7096855674985678,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.46153846153846156,0.46166235
1535527_2020,865736136.2643442,0.7097628343119835,2.376080925418174,-1.520238515408764,0.3577102008808259,-40.18448380356554,-11.8738116431226,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,6577315940.0,-1.1556977130067008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15428504
1535527_2021,865736136.2643442,0.7097628343119835,2.65446822603824,-0.3651885007613862,0.5403085482390526,-590.9276977508214,-4.456474200989953,209348403.18202248,42770580833.637215,12.670998565637094,-0.5648407238602622,-56.48407238602622,-56.48407238602622,-112.96814477205244,42089416200.0,-0.5029125802283463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23107708
1535527_2022,865736136.2643442,0.7097628343119835,1.827478799854993,0.0115430770109906,0.7063083923291765,15649.206864686466,0.1216985380611675,209348403.18202248,42770580833.637215,12.670998565637094,-1.0340325162159885,-103.40325162159884,-103.40325162159884,-206.80650324319768,37933677440.0,0.0105600209109324,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38461676
1561550_2019,273831000.0,0.7548128342245989,4.514315393105239,-0.0720015143844547,0.2210580236051052,-524.7111859102334,-1.844735328503093,68809000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,8767923916.56,-0.1878604593643548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.24041846
1561550_2020,473269000.0,0.7842513082758598,5.7683888209935406,-0.1123378464145173,0.2699561771223732,-876.2852693184503,-2.2248607592642107,116424000.0,42770580833.637215,12.670998565637094,0.4690005984440454,46.90005984440455,46.90005984440455,93.80011968880908,21510174505.96,-0.2759671272302105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38444182
1561550_2021,794539000.0,0.7723088617241326,3.5387973428964847,-0.0787766108160305,0.4416340332259659,-2260.9502764208246,-1.732885820825704,215089000.0,42770580833.637215,12.670998565637094,-0.1548865441805516,-15.48865441805516,-15.48865441805516,-30.97730883611032,46903413484.350006,-0.1593354685591834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23069629
1724570_2020,368581000.0,0.7104696550594177,3.199045170767536,0.1393755282492352,0.0403312726584984,193.72123886567692,1.2816364477399038,211172000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,4358340432.0,0.1497829618385662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.24186468
1724570_2021,442309000.0,0.7149502874775522,3.4476786866282563,0.3136378606912383,0.0491301161721286,84.01409173601121,2.81066713589445,238552000.0,42770580833.637215,12.670998565637094,1.286158769668415,128.61587696684148,128.61587696684148,257.23175393368297,4321180794.35,0.3424276317541477,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.46153846153846156,0.47063288
317788_2019,865736136.2643442,0.7097628343119835,0.9690665135219796,-0.0736334766159926,0.115110594273317,-47.53272778702164,-1.8059274083289008,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,285671694.0,-0.0910868280262499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.114274025
317788_2020,82400000.0,0.4315943850827571,0.7058049245854919,0.2057915682703419,0.2298819623345473,20.311813720710187,4.9877298569778805,133143000.0,42770580833.637215,12.670998565637094,-3.989517470881864,-398.9517470881863,-398.9517470881863,-797.9034941763726,364942357.12,0.2723056637516861,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15418762
317788_2021,134930000.0,0.4302902936740024,0.8761662273164851,0.6101622385194274,0.2977391444108114,131.7026766438306,14.701990302965363,209348403.18202248,42770580833.637215,12.670998565637094,2.054711415372628,205.47114153726275,205.47114153726275,410.9422830745255,7228369704.92,0.5057500921489126,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.38461538461538464,0.58945024
1261333_2019,508548000.0,0.7254928534642758,1.9068297718631917,-2.520988996060318,0.3341641382238423,-19.615317669881986,-27.62373405268826,-233902000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,8372033350.000001,-2.218110289417475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.2514161
1261333_2020,730737000.0,0.7502656649941323,1.3601406410986143,-1.1495415273593963,0.4118078504979032,-68.29679322707442,-12.364293865237096,49725000.0,42770580833.637215,12.670998565637094,-0.5118237346272706,-51.18237346272706,-51.18237346272706,-102.36474692545411,14230251540.0,-1.082828797272647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.21901065
1261333_2021,1088989000.0,0.7494520135962567,1.063279096721196,-1.2617124896917642,0.642191470838077,-184.582463836032,-14.29087550976529,190203000.0,42770580833.637215,12.670998565637094,0.1675377593480483,16.753775934804832,16.753775934804832,33.507551869609664,44902822230.0,-1.000135671822196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.34331387
1505952_2019,92910000.0,0.6521647574123989,1.766225028094512,-6.584553018988692,0.1461148675148643,-4.1005061273159695,-16.138660977153048,-94533000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,632745000.0,-3.113956491907817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23063189
1505952_2020,117465000.0,0.6774416794025202,1.1181415153737806,-5.029056271512046,0.1559099359301962,-6.203947284650156,-12.716403833056214,-59337000.0,42770580833.637215,12.670998565637094,-0.1856858640779215,-18.56858640779216,-18.56858640779216,-37.13717281558432,779563200.0,-2.535738790006861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15377077
1505952_2021,153432000.0,0.7300028546959749,0.8884155721216425,-3.1033937158055678,0.1791145715920717,-20.42602576564974,-8.153517417047686,-16337000.0,42770580833.637215,12.670998565637094,-0.3264627236264086,-32.64627236264086,-32.64627236264086,-65.29254472528172,1728736264.65,-1.513212944752369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15456104
1467623_2020,1499.3000000000002,0.7833742619781598,1.128424342710057,-0.795221843003413,0.4242093358811371,-27.904163090128755,-9.994930390359942,137.60000000000014,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,7151.837,-0.6181862035697058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.2289002
1467623_2021,1713.7,0.7941517215811669,1.5732267392413677,1.1472497437649471,0.4802908377925738,21.39028588445503,13.716759936277114,718.6000000000001,42770580833.637215,12.670998565637094,-2.3101833788529067,-231.01833788529063,-231.01833788529063,-462.0366757705813,7182.857999999999,0.8099372889532079,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.3844203
1160951_2021,150264000.0,0.5771615133474169,5.145922697818746,-0.1282648434851865,0.1045568892488522,-363.5446684608115,-2.019545372675364,94720000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,6155174781.71,-0.1537979397925258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23057848
1773383_2020,416872000.0,0.76377740686658,0.9611883820822256,-1.488408314896645,0.3107388262093486,-16.017110198457505,-26.569091243063355,-43008000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,6695536473.6,-3.2422303402595185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.23074442
1773383_2021,575801000.0,0.8184699840371623,1.0499621089933648,0.2674175691541643,0.3918829173642495,180.39203689040335,4.579490579001868,219604000.0,42770580833.637215,12.670998565637094,-1.181123571852334,-118.11235718523338,-118.11235718523338,-236.2247143704668,13658202681.12,0.5872443399958117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.30800122
814549_2020,865736136.2643442,0.7097628343119835,1.8908929411150008,3.0272321449930715,0.2732955973405835,12.542810786018164,13.19098562909822,209348403.18202248,1777557231.98,12.670998565637094,0.0,0.0,0.0,0.0,1158667231.98,0.2691151365429322,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23104686
814549_2021,865736136.2643442,0.7097628343119835,1.7864177977046225,2.2223096383115126,0.2702750761319691,13.67946188772218,8.981464894995836,209348403.18202248,1620935147.1999998,12.670998565637094,-0.2618508936207064,-26.185089362070645,-26.185089362070645,-52.37017872414129,932775147.2,0.1986470975523069,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.24532682
1437491_2020,865736136.2643442,0.7097628343119835,0.0698879785988965,-0.1423010634181801,0.132562520778693,-18.27112136442284,-8.966791030992576,209348403.18202248,357126600.0,12.670998565637094,-0.0,-0.0,-0.0,-0.0,221756600.0,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.077825665
1437491_2021,865736136.2643442,0.7097628343119835,0.2783599366394541,-0.9246978617911372,0.0979425734539465,-14.058646112600536,-12.46389956321455,209348403.18202248,460941000.0,12.670998565637094,0.7210183735684271,72.10183735684271,72.10183735684271,144.20367471368542,293657000.0,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3076923076923077,0.3071497
1066194_2019,45391000.0,0.6751398143741075,1.325455567527053,0.1367543802086751,0.1150474671179388,80.43618042226487,1.1231504261666023,26808000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,335258000.0,0.190833753033286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23065177
1066194_2020,51648000.0,0.7101431341005651,1.4093741014089909,0.2338665195808053,0.1393299661590976,47.50573113207547,1.9252188173579523,28487000.0,42770580833.637215,12.670998565637094,0.7293666026871402,72.93666026871402,72.93666026871402,145.87332053742804,342421310.0,0.3300215191612106,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.46153846153846156,0.46179402
1066194_2021,59020000.0,0.7538927280391381,1.49003005933177,0.2228234766738177,0.1678975613751846,51.52060353499066,1.8388113652758216,26606000.0,42770580833.637215,12.670998565637094,-0.0345449500554939,-3.45449500554939,-3.45449500554939,-6.90899001109878,358531880.0,0.3301076799013329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.2699731
1707753_2019,193643000.0,0.7128321792875469,2.110428332842126,-1.38856986425112,0.3503144708200332,inf,-17.603999070783896,-23346000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,10647887902.488977,-1.3114087937443917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.17441988
1707753_2020,304930000.0,0.7130863851082737,1.4940981382846334,-2.017621255749878,0.3576193718652229,inf,-18.59993680378465,-48415000.0,42770580833.637215,12.670998565637094,0.6341065266903219,63.41065266903219,63.41065266903219,126.82130533806438,10647887902.488977,-2.142981669016793,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.38442662
1707753_2021,447435000.0,0.7353214273388673,1.4159839116473896,-1.429673066970376,0.4199174189936314,inf,-12.077728789045189,31576000.0,42770580833.637215,12.670998565637094,-0.2257528084510749,-22.575280845107493,-22.575280845107493,-45.150561690214985,10647887902.488977,-1.0549678050370854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15400031
1337619_2020,865736136.2643442,0.7097628343119835,2.137331883622641,0.0086147078389312,0.2025833623306655,9552.268229935624,0.0399391827380452,209348403.18202248,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,4451356995.150001,-36944.50041642795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.22238007
1337619_2021,762794000.0,0.642885015553928,1.9647759270996767,0.2426583440597471,0.2551394981389644,326.96176308062576,1.1749444163629743,209348403.18202248,42770580833.637215,12.670998565637094,27.53218884120172,2753.2188841201714,2753.2188841201714,5506.437768240343,4347283601.92,-36944.50041642795,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5384615384615384,0.53841984
1437352_2018,865736136.2643442,0.7097628343119835,1.3537614434346548,0.1040734012763284,0.6160489772459024,565.1780308767388,1.586218221752384,4719000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,1746965293.44,-36944.50041642795,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23156422
1437352_2019,865736136.2643442,0.7097628343119835,3.691000555011041,-1.543637205727724,0.3976241063987134,-64.08241498258374,-12.26684196316426,16307000.0,42770580833.637215,12.670998565637094,-17.90391459074733,-1790.3914590747331,-1790.3914590747331,-3580.7829181494662,3348306182.84,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.1541146
1437352_2020,865736136.2643442,0.7097628343119835,2.5333660700679004,-2.6346250196794325,0.435221896325556,-60.33116622392821,-17.207098324170563,10814000.0,42770580833.637215,12.670998565637094,0.7874832535885168,78.74832535885167,78.74832535885167,157.49665071770335,5634689600.65,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.38461538461538464,0.38421822
1437352_2021,865736136.2643442,0.7097628343119835,2.15265994151086,-2.406616973006646,0.3564985755519736,-65.15369988607115,-11.104603216253702,37967000.0,42770580833.637215,12.670998565637094,0.0149899353291361,1.4989935329136153,1.4989935329136153,2.9979870658272305,6176310134.400001,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15398568
814547_2019,865736136.2643442,0.7097628343119835,0.9284433650891962,6.637783305693754,0.2508514561638066,45.72610855489163,9.819037455893955,209348403.18202248,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,8785082880.0,-36944.50041642795,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.3082221
814547_2020,865736136.2643442,0.7097628343119835,1.288453141171163,8.125206213912564,0.1890104187803429,52.353132806849096,10.77996533608991,209348403.18202248,42770580833.637215,12.670998565637094,0.2305125856217859,23.051258562178592,23.051258562178592,46.10251712435719,12376856480.0,-36944.50041642795,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.46153846153846156,0.4615478
814547_2021,865736136.2643442,0.7097628343119835,0.9852773659843314,14.222431804991292,0.2163156931744201,27.979040817783947,15.1668205588627,209348403.18202248,42770580833.637215,12.670998565637094,0.6584845882805792,65.84845882805791,65.84845882805791,131.69691765611583,10970134240.0,-36944.50041642795,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6153846153846154,0.6149859
922521_2020,12941215.0,0.8762600048629896,0.6055150839794393,0.1913633213619447,0.1029611695587126,35.27321720776911,1.0340007830552724,3644506.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,40158875.25,0.622994640701557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.25784218
922521_2021,12228204.0,0.8623265220923411,1.215311977503865,0.0287099796732011,0.0536766156907011,63.74090197312769,0.1809814867809113,2586144.0,42770580833.637215,12.670998565637094,-0.8214050130477668,-82.14050130477668,-82.14050130477668,-164.28100260955335,12960565.08,0.1112637197274057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,0.23063534
1517413_2020,865736136.2643442,0.7097628343119835,2.7766901550659484,-0.8442994333657011,0.0696929743342839,-114.21303413125965,-7.105810895892745,209348403.18202248,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,10956684790.28,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.13133132
1517413_2021,865736136.2643442,0.7097628343119835,4.736775054598398,-1.8743864552636635,0.0863337235215402,-23.93849991499661,-14.5794870989114,209348403.18202248,42770580833.637215,12.670998565637094,1.321404745027728,132.1404745027728,132.1404745027728,264.2809490055456,5331032115.57,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3076923076923077,0.37944204
1370880_2020,606557000.0,0.6448727599023585,2.072648104194666,-0.903754932326361,0.2080298759895828,-25.51576669201806,-5.878875394535946,178856000.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,5435011400.0,-0.6376909651016235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.2295857
1370880_2021,229063000.0,0.4738041803270211,2.457377112612237,3.963130391147487,0.279679243069233,5.6344348522771055,26.090149807315736,-101791000.0,42770580833.637215,12.670998565637094,-5.301010300179338,-530.1010300179338,-530.1010300179338,-1060.2020600358676,5161936780.0,2.7427154092333854,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.38461538461538464,0.3847493
1288847_2019,865736136.2643442,0.7097628343119835,5.77757910049703,0.0135837774600285,0.1875465370733509,4827.817607655503,0.2375877454741808,137778000.0,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,4036055520.0,-36944.50041642795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23076923076923078,0.2121121
1288847_2020,865736136.2643442,0.7097628343119835,6.654223114879153,-0.6335713724993631,0.2181710549045879,-275.26496235461667,-8.875490332393749,167979000.0,42770580833.637215,12.670998565637094,-51.39473684210526,-5139.473684210526,-5139.473684210526,-10278.947368421052,11596912864.0,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15384615384615385,0.15412068
1288847_2021,865736136.2643442,0.7097628343119835,3.917029985721085,-0.7738543863315005,0.3582984490219129,-177.44940446867923,-12.051288464643113,214849000.0,42770580833.637215,12.670998565637094,0.2580109185853311,25.80109185853311,25.80109185853311,51.60218371706622,9404818436.84,-36944.50041642795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3076923076923077,0.29384887
1262039_2020,2024.4,0.7802960222016652,1.4978955998906809,3.006153846153846,1.515490390987409,49.40864892528148,40.46554009277667,1101.8000000000002,42770580833.637215,12.670998565637094,0.0,0.0,0.0,0.0,24136.125,0.8570175438596491,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.38478678
1262039_2021,2559.2,0.7657231763509066,1.5532548207583798,3.745679012345679,1.8482698134268856,95.95056031641398,48.38143836708658,1433.4,42770580833.637215,12.670998565637094,0.2421699078812691,24.21699078812691,24.21699078812691,48.43398157625382,58222.8,1.0645614035087718,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6923076923076923,0.60925645
944480_2018,23604000.0,0.2545646711171985,1.567398119122257,0.0,0.2858496121252464,inf,0.0,70959000.0,42770580833.637215,12.670998565637094,-inf,-inf,-inf,-inf,41761721.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.12940273
944480_2019,20298000.0,0.2446278999698704,0.8938258697798688,0.0,0.4336775818639798,inf,0.0,55258000.0,42770580833.637215,12.670998565637094,-inf,-inf,-inf,-inf,33396085.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.08861345
944480_2020,14785000.0,0.2565949323151683,0.8728643917880918,0.0,0.2695671815980022,inf,0.0,33297000.0,42770580833.637215,12.670998565637094,-inf,-inf,-inf,-inf,27183628.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07697114
1021435_2018,3007600.0,0.953764191031902,0.6227548064261259,-0.0032026437109869,0.0239412748334766,-71.03506369426752,-0.0395973679099903,-14500.0,42770580833.637215,12.670998565637094,-0.0,-0.0,-0.0,-0.0,2230501.0,-0.2153635116598079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.15400529
1021435_2019,3380300.0,0.9575649415030736,1.0575043777890754,0.0563607068972775,0.0222613441309801,7.09714306332311,0.697026665073846,690000.0,42770580833.637215,12.670998565637094,-18.65286624203822,-1865.286624203822,-1865.286624203822,-3730.573248407644,3933946.4,3.801783264746228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.23076923076923078,0.23078537
